Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Class_Label
0.76024482,0.501997464,0.146797749,0.077513175,0.25233481,database
0.951851858,0.613220965,0.421104007,0.046725164,0.059729092,micro-oop
0.951851858,0.613220965,0.421104007,0.046725164,0.059729092,web-pro
0.662116592,0.22244639,0.142206657,0.030692523,0.412304913,database
0.662116592,0.22244639,0.142206657,0.030692523,0.412304913,micro-oop
0.85522653,0.209702613,0.050371914,0.002894851,0.267528829,micro-oop
0.939858997,0.133299869,0.13758626,0.039772457,0.395854166,oop
0.939858997,0.133299869,0.13758626,0.039772457,0.395854166,other
0.886052507,0.183003585,0.094164309,0.024415317,0.530769748,micro-oop
0.886052507,0.183003585,0.094164309,0.024415317,0.530769748,web-pro
0.789551221,0.330666351,0.246830337,0.048237693,0.279444358,web-pro
0.789551221,0.330666351,0.246830337,0.048237693,0.279444358,oop
0.957680079,0.167273352,0.06396714,0.002042585,0.461122914,web-pro
0.678805008,0.701361216,0.128496856,0.079175987,0.192856561,micro-oop
0.678805008,0.701361216,0.128496856,0.079175987,0.192856561,web-pro
0.930008881,0.095803775,0.026982491,0.0006461,0.554214952,web-pro
0.930008881,0.095803775,0.026982491,0.0006461,0.554214952,mobile
0.930008881,0.095803775,0.026982491,0.0006461,0.554214952,oop
0.944035097,0.075925309,0.042657674,0.010274845,0.394712671,mobile
0.855771562,0.59088311,0.110795775,0.039980082,0.247886753,oop
0.855771562,0.59088311,0.110795775,0.039980082,0.247886753,mobile
0.855771562,0.59088311,0.110795775,0.039980082,0.247886753,other
0.870590749,0.464303244,0.075455932,0.0264632,0.243604249,oop
0.870590749,0.464303244,0.075455932,0.0264632,0.243604249,web-pro
0.893895283,0.115030935,0.068466366,0.031492815,0.248244373,web-pro
0.931105206,0.47059225,0.053052673,0.009159561,0.478187692,oop
0.931105206,0.47059225,0.053052673,0.009159561,0.478187692,mobile
0.677438522,0.62657031,0.468936443,0.007469222,0.133698151,other
0.677438522,0.62657031,0.468936443,0.007469222,0.133698151,oop
0.948021663,0.290805381,0.030062679,0.000178037,0.342876302,oop
0.93952463,0.198486067,0.204165109,0.013252734,0.270363837,web-pro
0.737517346,0.316237517,0.304754611,0.022753795,0.220567133,micro-oop
0.737517346,0.316237517,0.304754611,0.022753795,0.220567133,oop
0.794862753,0.266038025,0.060452506,0.027460747,0.540637076,oop
0.794862753,0.266038025,0.060452506,0.027460747,0.540637076,web-pro
0.794862753,0.266038025,0.060452506,0.027460747,0.540637076,micro-oop
0.829251396,0.057984075,0.095805536,0.001317827,0.500509785,oop
0.829251396,0.057984075,0.095805536,0.001317827,0.500509785,database
0.969788981,0.49883206,0.130902682,0.020451536,0.182698731,micro-oop
0.744330134,0.333866512,0.108478433,0.019731191,0.508246446,statistic
0.744330134,0.333866512,0.108478433,0.019731191,0.508246446,oop
0.852358651,0.160707729,0.0788516,0.002201865,0.752405175,micro-oop
0.661077866,0.495045988,0.175888937,0.043373945,0.478056567,web-pro
0.938574129,0.174270423,0.07900679,0.011953191,0.237812206,oop
0.9254084,0.193305686,0.101094917,0.002030938,0.285727983,web-pro
0.9254084,0.193305686,0.101094917,0.002030938,0.285727983,database
0.9254084,0.193305686,0.101094917,0.002030938,0.285727983,oop
0.550158817,0.305988783,0.07916071,0.083482969,0.511753318,mobile
0.550158817,0.305988783,0.07916071,0.083482969,0.511753318,oop
0.825584143,0.386340088,0.513419528,0.064348416,0.627141107,web-pro
0.911930058,0.347633636,0.236688091,0.031871333,0.224743807,other
0.911930058,0.347633636,0.236688091,0.031871333,0.224743807,micro-oop
0.805321907,0.086815736,0.055606616,0.006085747,0.753554555,mobile
0.953089586,0.078192713,0.056425106,0.037194077,0.420404133,micro-oop
0.953089586,0.078192713,0.056425106,0.037194077,0.420404133,web-pro
0.97922732,0.177100973,0.249079574,0.055578361,0.347127822,micro-oop
0.790211186,0.184483289,0.161325916,0.02105478,0.492101593,web-pro
0.790211186,0.184483289,0.161325916,0.02105478,0.492101593,oop
0.96025662,0.070167522,0.045463549,0.013948863,0.58957677,oop
0.965084066,0.009127463,0.194389745,0.021200616,0.07875896,micro-oop
0.883573573,0.127452072,0.075221243,0.011434343,0.333746389,other
0.883573573,0.127452072,0.075221243,0.011434343,0.333746389,micro-oop
0.849785635,0.206513773,0.106876138,0.021430843,0.299385841,micro-oop
0.772226595,0.028958107,0.077985283,0.00398657,0.920507398,micro-oop
0.823877689,0.569216085,0.15810845,0.164708464,0.278798258,oop
0.823877689,0.569216085,0.15810845,0.164708464,0.278798258,micro-oop
0.8564064,0.031123811,0.125117232,0.083749522,0.994361404,other
0.8564064,0.031123811,0.125117232,0.083749522,0.994361404,oop
0.883342078,0.560027738,0.099990529,0.017740401,0.171893554,oop
0.883342078,0.560027738,0.099990529,0.017740401,0.171893554,database
0.883342078,0.560027738,0.099990529,0.017740401,0.171893554,web-pro
0.87441194,0.185943549,0.090626997,0.024329913,0.368074806,mobile
0.850924197,0.441794516,0.142184978,0.044108994,0.30673803,oop
0.909949562,0.433672338,0.208738878,0.076277091,0.306201621,micro-oop
0.909949562,0.433672338,0.208738878,0.076277091,0.306201621,oop
0.921770779,0.207823243,0.068219395,0.002832399,0.323798431,micro-oop
0.921770779,0.207823243,0.068219395,0.002832399,0.323798431,web-pro
0.935978183,0.09929335,0.037314706,0.028165279,0.423877368,mobile
0.925012,0.647828294,0.077633267,0.015213975,0.123750155,web-pro
0.875494274,0.177693928,0.071369108,0.104389861,0.559147788,web-pro
0.875494274,0.177693928,0.071369108,0.104389861,0.559147788,micro-oop
0.879525986,0.562324363,0.171131969,0.029950119,0.443287766,oop
0.888145413,0.168929313,0.066683026,0.003366401,0.358882992,web-pro
0.863089003,0.748416023,0.178075185,0.139190307,0.258970285,oop
0.851828368,0.568304068,0.152052992,0.034597649,0.289772367,web-pro
0.851828368,0.568304068,0.152052992,0.034597649,0.289772367,mobile
0.939247705,0.150632105,0.082767371,0.003840066,0.309979793,oop
0.939247705,0.150632105,0.082767371,0.003840066,0.309979793,statistic
0.880787963,0.02618997,0.097385424,0.017910758,0.834256875,web-pro
0.880787963,0.02618997,0.097385424,0.017910758,0.834256875,oop
0.90577624,0.792815249,0.313330234,0.129845795,0.068532361,web-pro
0.602261855,0.553905291,0.053555634,0.00650121,0.72937567,database
0.829559501,0.432853873,0.079098304,0.010567177,0.269681878,micro-oop
0.86995311,0.20920895,0.142051741,0.068703887,0.851958065,micro-oop
0.86995311,0.20920895,0.142051741,0.068703887,0.851958065,web-pro
0.813894229,0.246865279,0.070697651,0.001016018,0.251382537,oop
0.899585765,0.212794441,0.058507121,0.007757708,0.32313009,other
0.671717188,0.224625185,0.171749368,0.116181389,0.657035276,web-pro
0.671717188,0.224625185,0.171749368,0.116181389,0.657035276,micro-oop
0.671717188,0.224625185,0.171749368,0.116181389,0.657035276,database
0.875050429,0.081363531,0.1533704,0.017785727,0.678813695,other
0.875050429,0.081363531,0.1533704,0.017785727,0.678813695,micro-oop
0.669380543,0.173600028,0.049771833,0.069454614,0.438285989,statistic
0.669380543,0.173600028,0.049771833,0.069454614,0.438285989,micro-oop
0.856670157,0.377743397,0.118385612,0.01321971,0.37456766,oop
0.856670157,0.377743397,0.118385612,0.01321971,0.37456766,mobile
0.917079325,0.156069851,0.113751174,0.029303008,0.299542093,micro-oop
0.917079325,0.156069851,0.113751174,0.029303008,0.299542093,statistic
0.816845994,0.322680393,0.050678431,0.01409423,0.337678485,web-pro
0.816845994,0.322680393,0.050678431,0.01409423,0.337678485,oop
0.943131268,0.295605597,0.092973895,0.009838401,0.720898942,web-pro
0.806877681,0.363136527,0.214674103,0.053964059,0.229885541,oop
0.806877681,0.363136527,0.214674103,0.053964059,0.229885541,web-pro
0.929196273,0.386751793,0.2052842,0.008616168,0.372721409,oop
0.929196273,0.386751793,0.2052842,0.008616168,0.372721409,statistic
0.889837107,0.542460686,0.111912273,0.018609271,0.359172437,micro-oop
0.907967395,0.074888932,0.085288216,0.007414004,0.370364092,micro-oop
0.445354054,0.265353775,0.424380081,0.264177703,0.998465993,web-pro
0.445354054,0.265353775,0.424380081,0.264177703,0.998465993,other
0.884453336,0.463846858,0.226140434,0.059016814,0.357351764,web-pro
0.982801307,0.334483012,0.186689692,0.022368734,0.179654707,oop
0.93572971,0.116066833,0.044117199,0.004203639,0.370670044,web-pro
0.93572971,0.116066833,0.044117199,0.004203639,0.370670044,micro-oop
0.852812943,0.15876943,0.120369003,0.093334445,0.325087519,oop
0.852812943,0.15876943,0.120369003,0.093334445,0.325087519,web-pro
0.961610658,0.444548857,0.111784827,0.014888604,0.250344136,database
0.961610658,0.444548857,0.111784827,0.014888604,0.250344136,oop
0.922925688,0.293085688,0.201329043,0.009114406,0.416518767,oop
0.932372153,0.718047001,0.168680552,0.053397197,0.14914942,micro-oop
0.787855852,0.591035027,0.530713344,0.458358178,0.146007664,web-pro
0.501954833,0.1463785,0.082813267,0.012149426,0.550126584,micro-oop
0.501954833,0.1463785,0.082813267,0.012149426,0.550126584,database
0.93046083,0.309831782,0.270988099,0.037789276,0.400949258,mobile
0.943711843,0.208012209,0.09536013,0.009793561,0.348963806,mobile
0.950359531,0.296982369,0.105795741,0.021386004,0.262421699,micro-oop
0.950359531,0.296982369,0.105795741,0.021386004,0.262421699,web-pro
0.937499892,0.253601647,0.069970878,0.001766365,0.577211906,oop
0.937499892,0.253601647,0.069970878,0.001766365,0.577211906,web-pro
0.945632843,0.440261944,0.217038969,0.055147527,0.349564125,oop
0.945632843,0.440261944,0.217038969,0.055147527,0.349564125,statistic
0.537842924,0.745569414,0.005392793,0.001396924,0.838860287,other
0.537842924,0.745569414,0.005392793,0.001396924,0.838860287,mobile
0.945955599,0.023071432,0.064097356,0.003611863,0.315478516,micro-oop
0.908822151,0.145398174,0.103989344,0.062180928,0.205722076,database
0.908822151,0.145398174,0.103989344,0.062180928,0.205722076,web-pro
0.854379868,0.493222322,0.185556625,0.03413071,0.379919762,web-pro
0.803862187,0.36049187,0.072057567,0.009601788,0.400009498,oop
0.803862187,0.36049187,0.072057567,0.009601788,0.400009498,mobile
0.568596523,0.031747096,0.018962257,0.001195081,0.419191753,web-pro
0.568596523,0.031747096,0.018962257,0.001195081,0.419191753,other
0.770788017,0.520878078,0.125002494,0.029896503,0.310534928,mobile
0.926667406,0.187149511,0.239040783,0.041993508,0.23814997,mobile
0.926667406,0.187149511,0.239040783,0.041993508,0.23814997,oop
0.903878784,0.306725848,0.148085894,0.032661634,0.17352478,other
0.903878784,0.306725848,0.148085894,0.032661634,0.17352478,micro-oop
0.923849722,0.277803388,0.194641431,0.118691279,0.252287486,web-pro
0.923849722,0.277803388,0.194641431,0.118691279,0.252287486,oop
0.893027863,0.669903216,0.031826442,0.020345655,0.394863977,oop
0.780730371,0.508230477,0.089597208,0.036691447,0.375357266,oop
0.780730371,0.508230477,0.089597208,0.036691447,0.375357266,statistic
0.897836176,0.401915967,0.139140458,0.002623703,0.097533569,oop
0.897836176,0.401915967,0.139140458,0.002623703,0.097533569,mobile
0.98110036,0.215866919,0.128271316,0.005102173,0.449745951,oop
0.960628808,0.560301194,0.166460038,0.150072473,0.176591917,oop
0.960628808,0.560301194,0.166460038,0.150072473,0.176591917,web-pro
0.944998432,0.569569445,0.127901922,0.107580202,0.240082111,other
0.944998432,0.569569445,0.127901922,0.107580202,0.240082111,oop
0.953606007,0.154955853,0.077523261,0.016970583,0.340588166,oop
0.950607482,0.081512514,0.033579339,0.000342345,0.474066564,mobile
0.785493157,0.262688479,0.224145127,0.008873703,0.471463572,web-pro
0.866568016,0.403596264,0.052077306,0.035463795,0.380802811,other
0.941615686,0.535529058,0.44649601,0.043707694,0.168284571,web-pro
0.909102174,0.402626882,0.248186374,0.012154568,0.205874086,mobile
0.909102174,0.402626882,0.248186374,0.012154568,0.205874086,oop
0.977286533,0.643735132,0.67623128,0.044846131,0.045361505,database
0.977286533,0.643735132,0.67623128,0.044846131,0.045361505,micro-oop
0.930607505,0.317376817,0.099841771,0.008416571,0.194078585,web-pro
0.966358478,0.251114919,0.157450147,0.01464514,0.279479304,micro-oop
0.966358478,0.251114919,0.157450147,0.01464514,0.279479304,oop
0.90637933,0.278033929,0.061381274,0.004541662,0.358193196,micro-oop
0.90637933,0.278033929,0.061381274,0.004541662,0.358193196,web-pro
0.8560629,0.101941257,0.121382041,0.049914914,0.95090342,web-pro
0.919249039,0.293289903,0.282681592,0.057846574,0.18969158,oop
0.919249039,0.293289903,0.282681592,0.057846574,0.18969158,other
0.810343642,0.053643308,0.140730802,0.01195927,0.902883775,oop
0.941797046,0.135100919,0.149599427,0.011742503,0.423387294,oop
0.950511034,0.166703211,0.103597712,0.010398707,0.28551172,web-pro
0.673589432,0.420189052,0.324943878,0.236834554,0.381506326,web-pro
0.920877855,0.240652998,0.045134864,0.016177099,0.335973561,web-pro
0.628109265,0.069708058,0.178146771,0.031951869,0.636304177,micro-oop
0.910249416,0.427316487,0.193956804,0.018161216,0.457664721,micro-oop
0.910249416,0.427316487,0.193956804,0.018161216,0.457664721,web-pro
0.866025225,0.670213344,0.204028792,0.076788301,0.232206554,web-pro
0.866025225,0.670213344,0.204028792,0.076788301,0.232206554,micro-oop
0.744367615,0.354925053,0.008864526,0.065509829,0.811909473,oop
0.744367615,0.354925053,0.008864526,0.065509829,0.811909473,web-pro
0.954868908,0.365580886,0.358697783,0.011450035,0.150673837,micro-oop
0.954868908,0.365580886,0.358697783,0.011450035,0.150673837,other
0.897243453,0.459850777,0.029173521,0.008951482,0.09739062,micro-oop
0.508898236,0.60295626,0.221786927,0.139756041,0.101241827,web-pro
0.508898236,0.60295626,0.221786927,0.139756041,0.101241827,database
0.905140245,0.294796121,0.171225395,0.060011986,0.265022675,statistic
0.905140245,0.294796121,0.171225395,0.060011986,0.265022675,mobile
0.909920169,0.539545781,0.123855074,0.010718589,0.243965732,web-pro
0.836545295,0.668065305,0.073500656,0.079241148,0.394319983,oop
0.852013003,0.174708086,0.137124718,0.011277763,0.375048422,mobile
0.891747392,0.406948304,0.133906263,0.012577433,0.284398484,oop
0.891747392,0.406948304,0.133906263,0.012577433,0.284398484,other
0.895536753,0.145675966,0.109498847,0.049501223,0.266744178,database
0.895536753,0.145675966,0.109498847,0.049501223,0.266744178,micro-oop
0.895536753,0.145675966,0.109498847,0.049501223,0.266744178,web-pro
0.863457765,0.644148035,0.093752071,0.051534594,0.271740404,web-pro
0.909111395,0.294763228,0.368813288,0.090307583,0.253226794,other
0.903878042,0.064751801,0.025772369,0.040382636,0.350774271,oop
0.925054757,0.249702022,0.15575811,0.038374023,0.381157937,web-pro
0.826619542,0.06406023,0.15206918,0.051725636,0.943199735,web-pro
0.826619542,0.06406023,0.15206918,0.051725636,0.943199735,micro-oop
0.654802133,0.114388147,0.310114504,0.275426246,0.999999999,web-pro
0.889898102,0.236629248,0.037893209,0.01088294,0.341252543,database
0.889898102,0.236629248,0.037893209,0.01088294,0.341252543,web-pro
0.950019192,0.402631945,0.205216646,0.027645946,0.203153685,micro-oop
0.805313564,0.059262894,0.108080465,0.008956127,0.501275685,oop
0.750450385,0.631212897,0.052024976,0.018061267,0.60677219,oop
0.913397188,0.090168348,0.372603577,0.034296287,0.317139319,web-pro
0.913397188,0.090168348,0.372603577,0.034296287,0.317139319,oop
0.846929618,0.13412684,0.047952144,0.000973624,0.402704326,web-pro
0.499898096,0.34706389,0.155314728,0.115111134,0.266191886,web-pro
0.499898096,0.34706389,0.155314728,0.115111134,0.266191886,micro-oop
0.88035762,0.102449611,0.331537123,0.076460541,0.942049017,oop
0.894120585,0.003265658,0.146543521,0.014241391,0.909527667,web-pro
0.962943974,0.552582267,0.096034246,0.007414615,0.221443206,oop
0.919099539,0.438893061,0.134137239,0.087965703,0.283544016,statistic
0.919099539,0.438893061,0.134137239,0.087965703,0.283544016,micro-oop
0.814844993,0.274690029,0.101945915,0.023673,0.127947392,web-pro
0.814844993,0.274690029,0.101945915,0.023673,0.127947392,micro-oop
0.85269227,0.097838956,0.116350158,0.053097134,0.601598558,oop
0.85269227,0.097838956,0.116350158,0.053097134,0.601598558,other
0.907704072,0.446338688,0.908962509,0.559985876,0.462920245,web-pro
0.921343852,0.232843842,0.236245445,0.028318337,0.272637881,database
0.921343852,0.232843842,0.236245445,0.028318337,0.272637881,micro-oop
0.906330356,0.260628102,0.068781862,0.000558568,0.413125155,mobile
0.921602022,0.254432746,0.107436894,0.021498982,0.222891312,oop
0.921602022,0.254432746,0.107436894,0.021498982,0.222891312,statistic
0.862550308,0.250767715,0.1222895,0.009357317,0.30260656,micro-oop
0.862550308,0.250767715,0.1222895,0.009357317,0.30260656,web-pro
0.881876373,0.209919194,0.079544808,0.003604463,0.372135348,database
0.881876373,0.209919194,0.079544808,0.003604463,0.372135348,web-pro
0.802636197,0.392366592,0.479368468,0.003787746,0.255330022,micro-oop
0.802636197,0.392366592,0.479368468,0.003787746,0.255330022,web-pro
0.963349019,0.048940495,0.057699926,0.003275059,0.386400594,oop
0.963349019,0.048940495,0.057699926,0.003275059,0.386400594,micro-oop
0.915174383,0.074960493,0.044210597,0.002519001,0.242584346,database
0.915174383,0.074960493,0.044210597,0.002519001,0.242584346,micro-oop
0.965076013,0.356481118,0.139344218,0.001464167,0.339452909,mobile
0.965076013,0.356481118,0.139344218,0.001464167,0.339452909,oop
0.869174998,0.238518131,0.125309255,0.011330343,0.338941476,web-pro
0.805486679,0.855787951,0.036130204,0.066052493,0.411757698,mobile
0.766439273,0.346817792,0.128535913,0.004744909,0.320333223,other
0.895908344,0.696302438,0.036056409,0.060278016,0.542602359,mobile
0.794128069,0.265676791,0.136964369,0.023549581,0.488711207,oop
0.94022756,0.181284502,0.051314846,0.000453548,0.446317833,mobile
0.94022756,0.181284502,0.051314846,0.000453548,0.446317833,oop
0.85408321,0.554581928,0.339389608,0.050241266,0.318674352,database
0.941947547,0.180669437,0.103268326,0.012177203,0.202258218,web-pro
0.941947547,0.180669437,0.103268326,0.012177203,0.202258218,database
0.87915468,0.503596696,0.26174998,0.314052906,0.354208552,micro-oop
0.451032725,0.234759783,0.331382842,0.27669804,0.819126298,statistic
0.451032725,0.234759783,0.331382842,0.27669804,0.819126298,oop
0.843090603,0.224887674,0.172260847,0.104551996,0.432185203,statistic
0.843090603,0.224887674,0.172260847,0.104551996,0.432185203,web-pro
0.843090603,0.224887674,0.172260847,0.104551996,0.432185203,database
0.936125792,0.198972978,0.283729276,0.069131131,0.355828758,oop
0.936125792,0.198972978,0.283729276,0.069131131,0.355828758,web-pro
0.931188357,0.221033808,0.111070024,0.023235186,0.326850501,micro-oop
0.885365905,0.463177358,0.067716266,0.022983973,0.352321082,web-pro
0.812052177,0.218195415,0.091312531,0.024089944,0.516486174,web-pro
0.917684349,0.639818201,0.139192308,0.02807923,0.25856826,oop
0.343006955,0.066710001,0.110591321,0.014256755,0.680905053,web-pro
0.889042774,0.590610157,0.28107516,0.035936743,0.228314034,other
0.889042774,0.590610157,0.28107516,0.035936743,0.228314034,oop
0.959260302,0.180573747,0.085188754,0.007092433,0.367627377,micro-oop
0.959260302,0.180573747,0.085188754,0.007092433,0.367627377,oop
0.670075603,0.463642157,0.076320146,0.011483362,0.562964965,oop
0.670075603,0.463642157,0.076320146,0.011483362,0.562964965,mobile
0.82565202,0.090836664,0.023558787,0.001654486,0.461513658,mobile
0.834704644,0.29945703,0.163791531,0.013518255,0.405171401,other
0.834704644,0.29945703,0.163791531,0.013518255,0.405171401,oop
0.834704644,0.29945703,0.163791531,0.013518255,0.405171401,web-pro
0.805027028,0.599370011,0.175239623,0.017449006,0.182584499,micro-oop
0.805027028,0.599370011,0.175239623,0.017449006,0.182584499,web-pro
0.582288373,0.31586341,0.638275332,0.120157661,0.958096704,web-pro
0.582288373,0.31586341,0.638275332,0.120157661,0.958096704,oop
0.888945192,0.157075898,0.048200937,0.000264518,0.475486814,oop
0.888945192,0.157075898,0.048200937,0.000264518,0.475486814,web-pro
0.903956733,0.317566112,0.093182464,0.012352005,0.2701628,database
0.903956733,0.317566112,0.093182464,0.012352005,0.2701628,micro-oop
0.922897056,0.551627357,0.149702055,0.066303081,0.200053655,other
0.922897056,0.551627357,0.149702055,0.066303081,0.200053655,mobile
0.877493956,0.151486289,0.079790588,0.004066282,0.301919625,database
0.931205668,0.397957094,0.324770808,0.086570531,0.191447766,micro-oop
0.772476162,0.010268997,0.16563726,0.094748916,0.999979329,oop
0.681761546,0.759742997,0.155979415,0.035060413,0.289706189,web-pro
0.439729849,0.249762537,0.313797339,0.173277171,0.913723229,statistic
0.849391577,0.214126343,0.190721458,0.054362941,0.295464659,web-pro
0.792135192,0.70502396,0.132818127,0.808636992,0.120291585,oop
0.928774138,0.437871239,0.398650005,0.011069613,0.290604438,web-pro
0.875228924,0.383634743,0.143500592,0.009893969,0.229306298,micro-oop
0.936339476,0.157804087,0.112483732,0.004335544,0.363217172,mobile
0.936339476,0.157804087,0.112483732,0.004335544,0.363217172,web-pro
0.936339476,0.157804087,0.112483732,0.004335544,0.363217172,oop
0.800510532,0.323369799,0.099573435,0.085418687,0.287970074,oop
0.68674416,0.169185452,0.322529803,0.048821143,0.914625425,micro-oop
0.68674416,0.169185452,0.322529803,0.048821143,0.914625425,mobile
0.602096704,0.12353048,0.309291764,0.260703591,0.999999999,oop
0.93893443,0.366451543,0.120037473,0.005883944,0.165316601,micro-oop
0.947506178,0.482800708,0.123134115,0.003200516,0.236482533,other
0.710611574,0.479979745,0.206946005,0.020051438,0.312651023,web-pro
0.710611574,0.479979745,0.206946005,0.020051438,0.312651023,micro-oop
0.719134465,0.27481761,0.084274778,0.005259596,0.327161556,web-pro
0.719134465,0.27481761,0.084274778,0.005259596,0.327161556,micro-oop
0.719134465,0.27481761,0.084274778,0.005259596,0.327161556,mobile
0.896297734,0.180709993,0.095678126,0.002803677,0.652294917,oop
0.852772825,0.297874724,0.136492731,0.040888569,0.269002076,oop
0.563449736,0.334133577,0.107870908,0.041459476,0.453686686,web-pro
0.530569148,0.202283298,0.036232103,0.017009301,0.513505051,web-pro
0.530569148,0.202283298,0.036232103,0.017009301,0.513505051,micro-oop
0.776860828,0.154471317,0.283938236,0.047845986,0.250536606,micro-oop
0.776860828,0.154471317,0.283938236,0.047845986,0.250536606,web-pro
0.856569681,0.289627766,0.093124171,0.017851146,0.359120779,web-pro
0.968896234,0.147641601,0.149158403,0.063348297,0.248864028,web-pro
0.902842385,0.60726401,0.143660212,0.02893382,0.320863762,database
0.902842385,0.60726401,0.143660212,0.02893382,0.320863762,micro-oop
0.895197354,0.359425243,0.146763521,0.006404038,0.350230593,oop
0.898028856,0.598623565,0.181026105,0.044727839,0.132561003,oop
0.898028856,0.598623565,0.181026105,0.044727839,0.132561003,web-pro
0.903813076,0.466003713,0.271289207,0.143111161,0.370955006,oop
0.926325381,0.211445644,0.085183385,0.123752786,0.504379692,oop
0.926325381,0.211445644,0.085183385,0.123752786,0.504379692,micro-oop
0.940601148,0.270386202,0.119601518,0.005625556,0.207001536,web-pro
0.923366842,0.150006081,0.125103677,0.030985273,0.290946756,statistic
0.923366842,0.150006081,0.125103677,0.030985273,0.290946756,oop
0.761112737,0.062563472,0.262822346,0.032229655,0.388251215,micro-oop
0.754360002,0.395799938,0.310452523,0.01506488,0.588476773,oop
0.821618964,0.414367803,0.056852733,0.013122553,0.169272571,oop
0.729111895,0.633348762,0.244690535,0.076738746,0.35998615,oop
0.907001793,0.12187759,0.072613618,0.030165676,0.336281008,web-pro
0.907001793,0.12187759,0.072613618,0.030165676,0.336281008,mobile
0.849295305,0.392690717,0.149486989,0.006677363,0.240430295,oop
0.849295305,0.392690717,0.149486989,0.006677363,0.240430295,web-pro
0.743144376,0.481207338,0.682401269,0.083881455,0.355836561,web-pro
0.92596993,0.139682836,0.084732272,0.006290038,0.339318143,micro-oop
0.92596993,0.139682836,0.084732272,0.006290038,0.339318143,database
0.918743991,0.157906611,0.288012144,0.041348071,0.293243093,web-pro
0.918743991,0.157906611,0.288012144,0.041348071,0.293243093,micro-oop
0.568245153,0.09431139,0.288474598,0.24005944,0.999999999,statistic
0.568245153,0.09431139,0.288474598,0.24005944,0.999999999,web-pro
0.977579882,0.215814436,0.200492325,0.015023908,0.213501926,oop
0.977579882,0.215814436,0.200492325,0.015023908,0.213501926,micro-oop
0.901084983,0.549385858,0.192892613,0.074572808,0.267298999,web-pro
0.543068196,0.615869855,0.137225133,0.049380429,0.24891697,oop
0.939491931,0.288282879,0.075407327,0.021360828,0.256228729,web-pro
0.395270467,0.109612325,0.146562326,0.178872425,0.307436861,mobile
0.395270467,0.109612325,0.146562326,0.178872425,0.307436861,oop
0.835195216,0.396277658,0.032499593,0.004979431,0.34701594,oop
0.835195216,0.396277658,0.032499593,0.004979431,0.34701594,web-pro
0.876474883,0.123606479,0.053214269,0.012542611,0.482096269,micro-oop
0.831385502,0.172997103,0.017728084,0.000419292,0.416742033,micro-oop
0.689458309,0.620882149,0.072760135,0.021075366,0.129149827,mobile
0.956459607,0.545688109,0.182223173,0.081615992,0.187067761,micro-oop
0.956459607,0.545688109,0.182223173,0.081615992,0.187067761,web-pro
0.814286327,0.125181843,0.071280763,0.05838211,0.962572548,web-pro
0.814286327,0.125181843,0.071280763,0.05838211,0.962572548,oop
0.971373362,0.069620201,0.196697761,0.042366899,0.352642051,micro-oop
0.971373362,0.069620201,0.196697761,0.042366899,0.352642051,oop
0.698499188,0.493885868,0.19770927,0.05273188,0.154125562,micro-oop
0.698499188,0.493885868,0.19770927,0.05273188,0.154125562,oop
0.959337102,0.043009417,0.110567436,0.007768359,0.568159735,statistic
0.959337102,0.043009417,0.110567436,0.007768359,0.568159735,micro-oop
0.959337102,0.043009417,0.110567436,0.007768359,0.568159735,oop
0.91516161,0.229065874,0.079189326,0.003770265,0.305382063,web-pro
0.91516161,0.229065874,0.079189326,0.003770265,0.305382063,micro-oop
0.84555733,0.164776778,0.060457043,0.018693902,0.496147754,oop
0.84555733,0.164776778,0.060457043,0.018693902,0.496147754,micro-oop
0.685556517,0.595945429,0.189107039,0.054750485,0.37376164,web-pro
0.590250197,0.303892914,0.343524482,0.189368814,0.594271378,web-pro
0.943684792,0.378066006,0.086484625,0.005652703,0.21733501,web-pro
0.824605335,0.124481372,0.038059522,0.000610383,0.552374513,other
0.824605335,0.124481372,0.038059522,0.000610383,0.552374513,oop
0.824605335,0.124481372,0.038059522,0.000610383,0.552374513,web-pro
0.322493102,0.048120095,0.012893474,0.000500939,0.589273904,oop
0.322493102,0.048120095,0.012893474,0.000500939,0.589273904,mobile
0.797261374,0.759059877,0.142854988,0.060496999,0.385267247,micro-oop
0.797261374,0.759059877,0.142854988,0.060496999,0.385267247,web-pro
0.869709018,0.237598549,0.310183078,0.011204205,0.381117051,other
0.754987908,0.145145044,0.002846753,5.08e-05,0.368174798,database
0.754987908,0.145145044,0.002846753,5.08e-05,0.368174798,micro-oop
0.614714392,0.395769595,0.142709194,0.182386376,0.501296904,micro-oop
0.945809916,0.059719877,0.1412359,0.003213307,0.32482843,oop
0.962830447,0.067687189,0.057977478,0.001169564,0.348025127,oop
0.788988315,0.527461322,0.376059109,0.025333211,0.213810768,oop
0.954949321,0.437030991,0.175132115,0.010568793,0.312633768,oop
0.677805169,0.061516402,0.012939182,0.000401872,0.346697066,micro-oop
0.777704678,0.551378905,0.010011056,0.003773049,0.564317871,micro-oop
0.967382235,0.238222543,0.075052039,0.01720458,0.276984609,oop
0.967382235,0.238222543,0.075052039,0.01720458,0.276984609,micro-oop
0.967382235,0.238222543,0.075052039,0.01720458,0.276984609,web-pro
0.776419375,0.405461608,0.088611958,0.094333949,0.217145893,web-pro
0.812727466,0.463340634,0.236704116,0.015750776,0.099169921,mobile
